polyclinic,date,time,patientCount
Marine Parade,2018-01-12,10:50,71
Marine Parade,2018-01-12,10:55,70
Marine Parade,2018-01-12,11:00,69
Marine Parade,2018-01-12,11:05,66
Marine Parade,2018-01-12,11:10,66
Marine Parade,2018-01-12,11:15,62
Marine Parade,2018-01-12,11:20,62
Marine Parade,2018-01-12,11:25,66
Marine Parade,2018-01-12,14:00,53
Marine Parade,2018-01-12,14:05,56
Marine Parade,2018-01-12,14:10,59
Marine Parade,2018-01-12,14:15,60
Marine Parade,2018-01-12,14:20,58
Marine Parade,2018-01-12,14:25,57
Marine Parade,2018-01-12,14:30,55
Marine Parade,2018-01-12,14:35,53
Marine Parade,2018-01-12,14:40,58
Marine Parade,2018-01-12,14:45,61
Marine Parade,2018-01-12,14:50,60
Marine Parade,2018-01-12,14:55,64
Marine Parade,2018-01-12,15:00,64
Marine Parade,2018-01-12,15:05,59
Marine Parade,2018-01-12,15:10,62
Marine Parade,2018-01-12,15:15,62
Marine Parade,2018-01-12,15:20,62
Marine Parade,2018-01-12,15:25,58
Marine Parade,2018-01-12,15:30,61
Marine Parade,2018-01-12,15:35,55
Marine Parade,2018-01-12,15:40,55
Marine Parade,2018-01-12,15:45,53
Marine Parade,2018-01-12,15:50,55
Marine Parade,2018-01-12,15:55,50
Marine Parade,2018-01-13,08:00,15
Marine Parade,2018-01-13,08:05,8
Marine Parade,2018-01-13,08:10,12
Marine Parade,2018-01-13,08:15,8
Marine Parade,2018-01-13,08:20,16
Marine Parade,2018-01-13,08:25,18
Marine Parade,2018-01-13,08:30,21
Marine Parade,2018-01-13,08:35,23
Marine Parade,2018-01-13,08:40,27
Marine Parade,2018-01-13,08:45,30
Marine Parade,2018-01-13,08:50,29
Marine Parade,2018-01-13,08:55,31
Marine Parade,2018-01-13,09:00,30
Marine Parade,2018-01-13,09:05,28
Marine Parade,2018-01-13,09:10,29
Marine Parade,2018-01-13,09:15,35
Marine Parade,2018-01-13,09:20,32
Marine Parade,2018-01-13,09:25,31
Marine Parade,2018-01-13,09:30,34
Marine Parade,2018-01-13,09:35,31
Marine Parade,2018-01-13,09:40,31
Marine Parade,2018-01-13,09:45,31
Marine Parade,2018-01-13,09:50,36
Marine Parade,2018-01-13,09:55,36
Marine Parade,2018-01-13,10:00,37
Marine Parade,2018-01-13,10:05,38
Marine Parade,2018-01-13,10:10,37
Marine Parade,2018-01-13,10:15,39
Marine Parade,2018-01-13,10:20,39
Marine Parade,2018-01-13,10:25,37
Marine Parade,2018-01-15,08:00,54
Marine Parade,2018-01-15,08:05,55
Marine Parade,2018-01-15,08:10,55
Marine Parade,2018-01-15,08:15,52
Marine Parade,2018-01-15,08:20,53
Marine Parade,2018-01-15,08:25,51
Marine Parade,2018-01-15,08:30,54
Marine Parade,2018-01-15,08:35,55
Marine Parade,2018-01-15,08:40,54
Marine Parade,2018-01-15,08:45,56
Marine Parade,2018-01-15,08:50,57
Marine Parade,2018-01-15,08:55,64
Marine Parade,2018-01-15,09:00,70
Marine Parade,2018-01-15,09:05,75
Marine Parade,2018-01-15,09:10,76
Marine Parade,2018-01-15,09:15,79
Marine Parade,2018-01-15,09:20,79
Marine Parade,2018-01-15,09:25,81
Marine Parade,2018-01-15,09:30,85
Marine Parade,2018-01-15,09:35,90
Marine Parade,2018-01-15,09:40,89
Marine Parade,2018-01-15,09:45,90
Marine Parade,2018-01-15,09:50,85
Marine Parade,2018-01-15,09:55,85
Marine Parade,2018-01-15,10:00,82
Marine Parade,2018-01-15,10:05,83
Marine Parade,2018-01-15,10:10,91
Marine Parade,2018-01-15,10:15,90
Marine Parade,2018-01-15,10:20,91
Marine Parade,2018-01-15,10:25,89
Marine Parade,2018-01-15,10:30,88
Marine Parade,2018-01-15,10:35,87
Marine Parade,2018-01-15,10:40,85
Marine Parade,2018-01-15,10:45,83
Marine Parade,2018-01-15,10:50,85
Marine Parade,2018-01-15,10:55,84
Marine Parade,2018-01-15,11:00,83
Marine Parade,2018-01-15,11:05,80
Marine Parade,2018-01-15,11:10,79
Marine Parade,2018-01-15,11:15,79
Marine Parade,2018-01-15,11:20,76
Marine Parade,2018-01-15,11:25,78
Marine Parade,2018-01-15,14:00,63
Marine Parade,2018-01-15,14:05,67
Marine Parade,2018-01-15,14:10,66
Marine Parade,2018-01-15,14:15,70
Marine Parade,2018-01-15,14:20,69
Marine Parade,2018-01-15,14:25,68
Marine Parade,2018-01-15,14:30,68
Marine Parade,2018-01-15,14:35,72
Marine Parade,2018-01-15,14:40,74
Marine Parade,2018-01-15,14:45,69
Marine Parade,2018-01-15,14:50,71
Marine Parade,2018-01-15,14:55,74
Marine Parade,2018-01-15,15:00,71
Marine Parade,2018-01-15,15:05,71
Marine Parade,2018-01-15,15:10,69
Marine Parade,2018-01-15,15:15,74
Marine Parade,2018-01-15,15:20,74
Marine Parade,2018-01-15,15:25,70
Marine Parade,2018-01-15,15:30,66
Marine Parade,2018-01-15,15:35,70
Marine Parade,2018-01-15,15:40,73
Marine Parade,2018-01-15,15:45,74
Marine Parade,2018-01-15,15:50,64
Marine Parade,2018-01-15,15:55,64
Marine Parade,2018-01-16,08:00,28
Marine Parade,2018-01-16,08:05,34
Marine Parade,2018-01-16,08:10,39
Marine Parade,2018-01-16,08:15,40
Marine Parade,2018-01-16,08:20,43
Marine Parade,2018-01-16,08:25,41
Marine Parade,2018-01-16,08:30,36
Marine Parade,2018-01-16,08:35,37
Marine Parade,2018-01-16,08:40,37
Marine Parade,2018-01-16,08:45,44
Marine Parade,2018-01-16,08:50,48
Marine Parade,2018-01-16,08:55,51
Marine Parade,2018-01-16,09:00,46
Marine Parade,2018-01-16,09:05,57
Marine Parade,2018-01-16,09:10,58
Marine Parade,2018-01-16,09:15,60
Marine Parade,2018-01-16,09:20,63
Marine Parade,2018-01-16,09:25,60
Marine Parade,2018-01-16,09:30,60
Marine Parade,2018-01-16,09:35,53
Marine Parade,2018-01-16,09:40,56
Marine Parade,2018-01-16,09:45,60
Marine Parade,2018-01-16,09:50,57
Marine Parade,2018-01-16,09:55,57
Marine Parade,2018-01-16,10:00,60
Marine Parade,2018-01-16,10:05,64
Marine Parade,2018-01-16,10:10,60
Marine Parade,2018-01-16,10:15,58
Marine Parade,2018-01-16,10:20,59
Marine Parade,2018-01-16,10:25,61
Marine Parade,2018-01-16,10:30,61
Marine Parade,2018-01-16,10:35,62
Marine Parade,2018-01-16,10:40,62
Marine Parade,2018-01-16,10:45,63
Marine Parade,2018-01-16,10:50,70
Marine Parade,2018-01-16,10:55,67
Marine Parade,2018-01-16,11:00,69
Marine Parade,2018-01-16,11:05,68
Marine Parade,2018-01-16,11:10,68
Marine Parade,2018-01-16,11:15,63
Marine Parade,2018-01-16,11:20,68
Marine Parade,2018-01-16,11:25,61
Marine Parade,2018-01-16,14:00,64
Marine Parade,2018-01-16,14:05,60
Marine Parade,2018-01-16,14:10,66
Marine Parade,2018-01-16,14:15,76
Marine Parade,2018-01-16,14:20,70
Marine Parade,2018-01-16,14:25,71
Marine Parade,2018-01-16,14:30,71
Marine Parade,2018-01-16,14:35,76
Marine Parade,2018-01-16,14:40,73
Marine Parade,2018-01-16,14:45,72
Marine Parade,2018-01-16,14:50,68
Marine Parade,2018-01-16,14:55,73
Marine Parade,2018-01-16,15:00,72
Marine Parade,2018-01-16,15:05,66
Marine Parade,2018-01-16,15:10,64
Marine Parade,2018-01-16,15:15,62
Marine Parade,2018-01-16,15:20,58
Marine Parade,2018-01-16,15:25,60
Marine Parade,2018-01-16,15:30,61
Marine Parade,2018-01-16,15:35,66
Marine Parade,2018-01-16,15:40,67
Marine Parade,2018-01-16,15:45,72
Marine Parade,2018-01-16,15:50,73
Marine Parade,2018-01-16,15:55,72
Marine Parade,2018-01-17,08:00,31
Marine Parade,2018-01-17,08:05,30
Marine Parade,2018-01-17,08:10,31
Marine Parade,2018-01-17,08:15,34
Marine Parade,2018-01-17,08:20,37
Marine Parade,2018-01-17,08:25,38
Marine Parade,2018-01-17,08:30,39
Marine Parade,2018-01-17,08:35,40
Marine Parade,2018-01-17,08:40,42
Marine Parade,2018-01-17,08:45,46
Marine Parade,2018-01-17,08:50,48
Marine Parade,2018-01-17,08:55,52
Marine Parade,2018-01-17,09:00,59
Marine Parade,2018-01-17,09:05,66
Marine Parade,2018-01-17,09:10,59
Marine Parade,2018-01-17,09:15,55
Marine Parade,2018-01-17,09:20,49
Marine Parade,2018-01-17,09:25,50
Marine Parade,2018-01-17,09:30,53
Marine Parade,2018-01-17,09:35,52
Marine Parade,2018-01-17,09:40,58
Marine Parade,2018-01-17,09:45,55
Marine Parade,2018-01-17,09:50,54
Marine Parade,2018-01-17,09:55,47
Marine Parade,2018-01-17,10:00,52
Marine Parade,2018-01-17,10:05,50
Marine Parade,2018-01-17,10:10,47
Marine Parade,2018-01-17,10:15,48
Marine Parade,2018-01-17,10:20,44
Marine Parade,2018-01-17,10:25,45
Marine Parade,2018-01-17,10:30,49
Marine Parade,2018-01-17,10:35,50
Marine Parade,2018-01-17,10:40,52
Marine Parade,2018-01-17,10:45,54
Marine Parade,2018-01-17,10:50,49
Marine Parade,2018-01-17,10:55,51
Marine Parade,2018-01-17,11:00,61
Marine Parade,2018-01-17,11:05,60
Marine Parade,2018-01-17,11:10,69
Marine Parade,2018-01-17,11:15,67
Marine Parade,2018-01-17,11:20,69
Marine Parade,2018-01-17,11:25,67
Marine Parade,2018-01-17,14:00,51
Marine Parade,2018-01-17,14:05,56
Marine Parade,2018-01-17,14:10,64
Marine Parade,2018-01-17,14:15,65
Marine Parade,2018-01-17,14:20,63
Marine Parade,2018-01-17,14:25,66
Marine Parade,2018-01-17,14:30,66
Marine Parade,2018-01-17,14:35,65
Marine Parade,2018-01-17,14:40,68
Marine Parade,2018-01-17,14:45,71
Marine Parade,2018-01-17,14:50,73
Marine Parade,2018-01-17,14:55,73
Marine Parade,2018-01-17,15:00,71
Marine Parade,2018-01-17,15:05,72
Marine Parade,2018-01-17,15:10,68
Marine Parade,2018-01-17,15:15,70
Marine Parade,2018-01-17,15:20,69
Marine Parade,2018-01-17,15:25,66
Marine Parade,2018-01-17,15:30,70
Marine Parade,2018-01-17,15:35,69
Marine Parade,2018-01-17,15:40,65
Marine Parade,2018-01-17,15:45,65
Marine Parade,2018-01-17,15:50,66
Marine Parade,2018-01-17,15:55,64
Marine Parade,2018-01-18,08:00,47
Marine Parade,2018-01-18,08:05,39
Marine Parade,2018-01-18,08:10,47
Marine Parade,2018-01-18,08:15,52
Marine Parade,2018-01-18,08:20,53
Marine Parade,2018-01-18,08:25,59
Marine Parade,2018-01-18,08:30,59
Marine Parade,2018-01-18,08:35,64
Marine Parade,2018-01-18,08:40,68
Marine Parade,2018-01-18,08:45,70
Marine Parade,2018-01-18,08:50,71
Marine Parade,2018-01-18,08:55,66
Marine Parade,2018-01-18,09:00,69
Marine Parade,2018-01-18,09:05,71
Marine Parade,2018-01-18,09:10,69
Marine Parade,2018-01-18,09:15,74
Marine Parade,2018-01-18,09:20,79
Marine Parade,2018-01-18,09:25,81
Marine Parade,2018-01-18,09:30,81
Marine Parade,2018-01-18,09:35,84
Marine Parade,2018-01-18,09:40,83
Marine Parade,2018-01-18,09:45,88
Marine Parade,2018-01-18,09:50,85
Marine Parade,2018-01-18,09:55,90
Marine Parade,2018-01-18,10:00,89
Marine Parade,2018-01-18,10:05,86
Marine Parade,2018-01-18,10:10,90
Marine Parade,2018-01-18,10:15,89
Marine Parade,2018-01-18,10:20,90
Marine Parade,2018-01-18,10:25,90
Marine Parade,2018-01-18,10:30,88
Marine Parade,2018-01-18,10:35,95
Marine Parade,2018-01-18,10:40,99
Marine Parade,2018-01-18,10:45,96
Marine Parade,2018-01-18,10:50,100
Marine Parade,2018-01-18,10:55,97
Marine Parade,2018-01-18,11:00,92
Marine Parade,2018-01-18,11:05,93
Marine Parade,2018-01-18,11:10,91
Marine Parade,2018-01-18,11:15,92
Marine Parade,2018-01-18,11:20,86
Marine Parade,2018-01-18,11:25,83
Marine Parade,2018-01-18,14:00,49
Marine Parade,2018-01-18,14:05,43
Marine Parade,2018-01-18,14:10,52
Marine Parade,2018-01-18,14:15,58
Marine Parade,2018-01-18,14:20,62
Marine Parade,2018-01-18,14:25,63
Marine Parade,2018-01-18,14:30,67
Marine Parade,2018-01-18,14:35,68
Marine Parade,2018-01-18,14:40,69
Marine Parade,2018-01-18,14:45,69
Marine Parade,2018-01-18,14:50,76
Marine Parade,2018-01-18,14:55,80
Marine Parade,2018-01-18,15:00,77
Marine Parade,2018-01-18,15:05,78
Marine Parade,2018-01-18,15:10,84
Marine Parade,2018-01-18,15:15,87
Marine Parade,2018-01-18,15:20,84
Marine Parade,2018-01-18,15:25,91
Marine Parade,2018-01-18,15:30,85
Marine Parade,2018-01-18,15:35,80
Marine Parade,2018-01-18,15:40,83
Marine Parade,2018-01-18,15:45,82
Marine Parade,2018-01-18,15:50,79
Marine Parade,2018-01-18,15:55,76
Marine Parade,2018-01-19,08:00,48
Marine Parade,2018-01-19,08:05,50
Marine Parade,2018-01-19,08:10,46
Marine Parade,2018-01-19,08:15,46
Marine Parade,2018-01-19,08:20,43
Marine Parade,2018-01-19,08:25,45
Marine Parade,2018-01-19,08:30,46
Marine Parade,2018-01-19,08:35,44
Marine Parade,2018-01-19,08:40,46
Marine Parade,2018-01-19,08:45,51
Marine Parade,2018-01-19,08:50,45
Marine Parade,2018-01-19,08:55,50
Marine Parade,2018-01-19,09:00,49
Marine Parade,2018-01-19,09:05,50
Marine Parade,2018-01-19,09:10,51
Marine Parade,2018-01-19,09:15,56
Marine Parade,2018-01-19,09:20,57
Marine Parade,2018-01-19,09:25,56
Marine Parade,2018-01-19,09:30,61
Marine Parade,2018-01-19,09:35,60
Marine Parade,2018-01-19,09:40,58
Marine Parade,2018-01-19,09:45,64
Marine Parade,2018-01-19,09:50,65
Marine Parade,2018-01-19,09:55,68
Marine Parade,2018-01-19,10:00,74
Marine Parade,2018-01-19,10:05,71
Marine Parade,2018-01-19,10:10,77
Marine Parade,2018-01-19,10:15,83
Marine Parade,2018-01-19,10:20,80
Marine Parade,2018-01-19,10:25,82
Marine Parade,2018-01-19,10:30,84
Marine Parade,2018-01-19,10:35,81
Marine Parade,2018-01-19,10:40,82
Marine Parade,2018-01-19,10:45,84
Marine Parade,2018-01-19,10:50,87
Marine Parade,2018-01-19,10:55,86
Marine Parade,2018-01-19,11:00,86
Marine Parade,2018-01-19,11:05,87
Marine Parade,2018-01-19,11:10,84
Marine Parade,2018-01-19,11:15,77
Marine Parade,2018-01-19,11:20,74
Marine Parade,2018-01-19,11:25,71
Marine Parade,2018-01-19,14:00,51
Marine Parade,2018-01-19,14:05,53
Marine Parade,2018-01-19,14:10,54
Marine Parade,2018-01-19,14:15,55
Marine Parade,2018-01-19,14:20,64
Marine Parade,2018-01-19,14:25,63
Marine Parade,2018-01-19,14:30,68
Marine Parade,2018-01-19,14:35,69
Marine Parade,2018-01-19,14:40,71
Marine Parade,2018-01-19,14:45,75
Marine Parade,2018-01-19,14:50,74
Marine Parade,2018-01-19,14:55,71
Marine Parade,2018-01-19,15:00,72
Marine Parade,2018-01-19,15:05,68
Marine Parade,2018-01-19,15:10,72
Marine Parade,2018-01-19,15:15,72
Marine Parade,2018-01-19,15:20,65
Marine Parade,2018-01-19,15:25,64
Marine Parade,2018-01-19,15:30,73
Marine Parade,2018-01-19,15:35,66
Marine Parade,2018-01-19,15:40,63
Marine Parade,2018-01-19,15:45,65
Marine Parade,2018-01-19,15:50,65
Marine Parade,2018-01-19,15:55,66
Marine Parade,2018-01-20,08:00,35
Marine Parade,2018-01-20,08:05,35
Marine Parade,2018-01-20,08:10,39
Marine Parade,2018-01-20,08:15,38
Marine Parade,2018-01-20,08:20,36
Marine Parade,2018-01-20,08:25,36
Marine Parade,2018-01-20,08:30,35
Marine Parade,2018-01-20,08:35,35
Marine Parade,2018-01-20,08:40,38
Marine Parade,2018-01-20,08:45,36
Marine Parade,2018-01-20,08:50,36
Marine Parade,2018-01-20,08:55,37
Marine Parade,2018-01-20,09:00,33
Marine Parade,2018-01-20,09:05,33
Marine Parade,2018-01-20,09:10,31
Marine Parade,2018-01-20,09:15,34
Marine Parade,2018-01-20,09:20,33
Marine Parade,2018-01-20,09:25,35
Marine Parade,2018-01-20,09:30,41
Marine Parade,2018-01-20,09:35,47
Marine Parade,2018-01-20,09:40,49
Marine Parade,2018-01-20,09:45,51
Marine Parade,2018-01-20,09:50,48
Marine Parade,2018-01-20,09:55,46
Marine Parade,2018-01-20,10:00,48
Marine Parade,2018-01-20,10:05,49
Marine Parade,2018-01-20,10:10,51
Marine Parade,2018-01-20,10:15,46
Marine Parade,2018-01-20,10:20,49
Marine Parade,2018-01-20,10:25,44
Marine Parade,2018-01-22,08:00,49
Marine Parade,2018-01-22,08:05,50
Marine Parade,2018-01-22,08:10,44
Marine Parade,2018-01-22,08:15,53
Marine Parade,2018-01-22,08:20,54
Marine Parade,2018-01-22,08:25,55
Marine Parade,2018-01-22,08:30,57
Marine Parade,2018-01-22,08:35,61
Marine Parade,2018-01-22,08:40,59
Marine Parade,2018-01-22,08:45,61
Marine Parade,2018-01-22,08:50,66
Marine Parade,2018-01-22,08:55,75
Marine Parade,2018-01-22,09:00,74
Marine Parade,2018-01-22,09:05,85
Marine Parade,2018-01-22,09:10,87
Marine Parade,2018-01-22,09:15,96
Marine Parade,2018-01-22,09:20,97
Marine Parade,2018-01-22,09:25,96
Marine Parade,2018-01-22,09:30,101
Marine Parade,2018-01-22,09:35,102
Marine Parade,2018-01-22,09:40,100
Marine Parade,2018-01-22,09:45,105
Marine Parade,2018-01-22,09:50,104
Marine Parade,2018-01-22,09:55,108
Marine Parade,2018-01-22,10:00,108
Marine Parade,2018-01-22,10:05,103
Marine Parade,2018-01-22,10:10,110
Marine Parade,2018-01-22,10:15,116
Marine Parade,2018-01-22,10:20,117
Marine Parade,2018-01-22,10:25,119
Marine Parade,2018-01-22,10:30,124
Marine Parade,2018-01-22,10:35,124
Marine Parade,2018-01-22,10:40,124
Marine Parade,2018-01-22,10:45,117
Marine Parade,2018-01-22,10:50,113
Marine Parade,2018-01-22,10:55,112
Marine Parade,2018-01-22,11:00,109
Marine Parade,2018-01-22,11:05,108
Marine Parade,2018-01-22,11:10,108
Marine Parade,2018-01-22,11:15,108
Marine Parade,2018-01-22,11:20,102
Marine Parade,2018-01-22,11:25,96
Marine Parade,2018-01-22,14:00,59
Marine Parade,2018-01-22,14:05,63
Marine Parade,2018-01-22,14:10,67
Marine Parade,2018-01-22,14:15,65
Marine Parade,2018-01-22,14:20,67
Marine Parade,2018-01-22,14:25,67
Marine Parade,2018-01-22,14:30,67
Marine Parade,2018-01-22,14:35,69
Marine Parade,2018-01-22,14:40,76
Marine Parade,2018-01-22,14:45,78
Marine Parade,2018-01-22,14:50,83
Marine Parade,2018-01-22,14:55,86
Marine Parade,2018-01-22,15:00,89
Marine Parade,2018-01-22,15:05,94
Marine Parade,2018-01-22,15:10,98
Marine Parade,2018-01-22,15:15,98
Marine Parade,2018-01-22,15:20,104
Marine Parade,2018-01-22,15:25,104
Marine Parade,2018-01-22,15:30,102
Marine Parade,2018-01-22,15:35,95
Marine Parade,2018-01-22,15:40,101
Marine Parade,2018-01-22,15:45,96
Marine Parade,2018-01-22,15:50,93
Marine Parade,2018-01-22,15:55,94
Marine Parade,2018-01-23,08:00,46
Marine Parade,2018-01-23,08:05,50
Marine Parade,2018-01-23,08:10,51
Marine Parade,2018-01-23,08:15,50
Marine Parade,2018-01-23,08:20,54
Marine Parade,2018-01-23,08:25,61
Marine Parade,2018-01-23,08:30,59
Marine Parade,2018-01-23,08:35,61
Marine Parade,2018-01-23,08:40,63
Marine Parade,2018-01-23,08:45,68
Marine Parade,2018-01-23,08:50,71
Marine Parade,2018-01-23,08:55,69
Marine Parade,2018-01-23,09:00,70
Marine Parade,2018-01-23,09:05,70
Marine Parade,2018-01-23,09:10,76
Marine Parade,2018-01-23,09:15,74
Marine Parade,2018-01-23,09:20,72
Marine Parade,2018-01-23,09:25,69
Marine Parade,2018-01-23,09:30,73
Marine Parade,2018-01-23,09:35,71
Marine Parade,2018-01-23,09:40,68
Marine Parade,2018-01-23,09:45,68
Marine Parade,2018-01-23,09:50,69
Marine Parade,2018-01-23,09:55,66
Marine Parade,2018-01-23,10:00,64
Marine Parade,2018-01-23,10:05,65
Marine Parade,2018-01-23,10:10,72
Marine Parade,2018-01-23,10:15,66
Marine Parade,2018-01-23,10:20,72
Marine Parade,2018-01-23,10:25,77
Marine Parade,2018-01-23,10:30,74
Marine Parade,2018-01-23,10:35,79
Marine Parade,2018-01-23,10:40,83
Marine Parade,2018-01-23,10:45,87
Marine Parade,2018-01-23,10:50,86
Marine Parade,2018-01-23,10:55,89
Marine Parade,2018-01-23,11:00,88
Marine Parade,2018-01-23,11:05,85
Marine Parade,2018-01-23,11:10,80
Marine Parade,2018-01-23,11:15,80
Marine Parade,2018-01-23,11:20,83
Marine Parade,2018-01-23,11:25,79
Marine Parade,2018-01-23,14:00,64
Marine Parade,2018-01-23,14:05,62
Marine Parade,2018-01-23,14:10,62
Marine Parade,2018-01-23,14:15,60
Marine Parade,2018-01-23,14:20,62
Marine Parade,2018-01-23,14:25,59
Marine Parade,2018-01-23,14:30,56
Marine Parade,2018-01-23,14:35,49
Marine Parade,2018-01-23,14:40,48
Marine Parade,2018-01-23,14:45,48
Marine Parade,2018-01-23,14:50,56
Marine Parade,2018-01-23,14:55,55
Marine Parade,2018-01-23,15:00,59
Marine Parade,2018-01-23,15:05,58
Marine Parade,2018-01-23,15:10,54
Marine Parade,2018-01-23,15:15,55
Marine Parade,2018-01-23,15:20,54
Marine Parade,2018-01-23,15:25,49
Marine Parade,2018-01-23,15:30,53
Marine Parade,2018-01-23,15:35,51
Marine Parade,2018-01-23,15:40,53
Marine Parade,2018-01-23,15:45,50
Marine Parade,2018-01-23,15:50,47
Marine Parade,2018-01-23,15:55,45
Marine Parade,2018-01-24,08:00,31
Marine Parade,2018-01-24,08:05,32
Marine Parade,2018-01-24,08:10,32
Marine Parade,2018-01-24,08:15,41
Marine Parade,2018-01-24,08:20,36
Marine Parade,2018-01-24,08:25,40
Marine Parade,2018-01-24,08:35,38
Marine Parade,2018-01-24,08:40,36
Marine Parade,2018-01-24,08:45,34
Marine Parade,2018-01-24,08:50,36
Marine Parade,2018-01-24,08:55,38
Marine Parade,2018-01-24,09:00,42
Marine Parade,2018-01-24,09:05,43
Marine Parade,2018-01-24,09:10,41
Marine Parade,2018-01-24,09:15,37
Marine Parade,2018-01-24,09:20,40
Marine Parade,2018-01-24,09:25,40
Marine Parade,2018-01-24,09:30,39
Marine Parade,2018-01-24,09:35,42
Marine Parade,2018-01-24,09:40,44
Marine Parade,2018-01-24,09:45,46
Marine Parade,2018-01-24,09:50,47
Marine Parade,2018-01-24,09:55,51
Marine Parade,2018-01-24,10:00,50
Marine Parade,2018-01-24,10:05,54
Marine Parade,2018-01-24,10:10,56
Marine Parade,2018-01-24,10:15,55
Marine Parade,2018-01-24,10:20,61
Marine Parade,2018-01-24,10:25,63
Marine Parade,2018-01-24,10:30,62
Marine Parade,2018-01-24,10:35,60
Marine Parade,2018-01-24,10:40,63
